District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
NASHIK,Cotton,2010-01-01,Kharif,50500.0,24.189457,212.45,1.992079207920792
NASHIK,Cotton,2011-01-01,Kharif,47000.0,23.43695,249.25,2.0531914893617023
NASHIK,Cotton,2012-01-01,Kharif,45700.0,23.865938,156.5,1.6783369803063457
OSMANABAD,Cotton,2010-01-01,Kharif,18200.0,24.771772,207.84999,2.1263736263736264
OSMANABAD,Cotton,2011-01-01,Kharif,20500.0,24.216946,158.725,1.8341463414634147
OSMANABAD,Cotton,2012-01-01,Kharif,26000.0,25.478205,96.2,1.1692307692307693
PARBHANI,Cotton,2010-01-01,Kharif,232400.0,26.722382,251.375,1.7418244406196213
PARBHANI,Cotton,2011-01-01,Kharif,240500.0,26.443624,139.425,1.718918918918919
PARBHANI,Cotton,2012-01-01,Kharif,273600.0,27.282784,97.925,2.002923976608187
SANGLI,Cotton,2010-01-01,Kharif,3500.0,24.086569,202.55,1.1714285714285717
SANGLI,Cotton,2011-01-01,Kharif,3000.0,23.407524,158.7,1.7333333333333334
SANGLI,Cotton,2012-01-01,Kharif,2600.0,23.872677,113.125,3.3461538461538463
SATARA,Cotton,2010-01-01,Kharif,1600.0,22.76128,258.075,0.8125
SATARA,Cotton,2011-01-01,Kharif,1000.0,22.0396,233.55,1.7
SATARA,Cotton,2012-01-01,Kharif,100.0,22.606613,130.575,3.0
SOLAPUR,Cotton,2010-01-01,Kharif,1800.0,25.895018,157.65,2.888888888888889
SOLAPUR,Cotton,2011-01-01,Kharif,900.0,25.593378,124.675,2.6666666666666665
SOLAPUR,Cotton,2012-01-01,Kharif,500.0,26.870007,70.1,3.4
WARDHA,Cotton,2010-01-01,Kharif,190600.0,28.195278,277.625,1.379853095487933
WARDHA,Cotton,2011-01-01,Kharif,178400.0,27.48888,211.825,1.8873318385650224
WARDHA,Cotton,2012-01-01,Kharif,172400.0,27.707567,324.5,1.884570765661253
WASHIM,Cotton,2010-01-01,Kharif,62000.0,26.603842,314.2,2.075806451612903
WASHIM,Cotton,2011-01-01,Kharif,64000.0,26.001766,195.625,1.6234375
WASHIM,Cotton,2012-01-01,Kharif,56700.0,26.534063,208.35,1.5520282186948853
YAVATMAL,Cotton,2010-01-01,Kharif,479800.0,27.53658,316.1,1.6171321383909962
YAVATMAL,Cotton,2011-01-01,Kharif,481100.0,26.994247,209.2,1.4830596549573891
YAVATMAL,Cotton,2012-01-01,Kharif,467600.0,27.251064,250.0,2.0988023952095807
AHMEDNAGAR,Gram,2010-01-01,Rabi,115200.0,22.789513,1.35,0.8159722222222222
AHMEDNAGAR,Gram,2011-01-01,Rabi,45300.0,22.493326,0.025,0.6114790286975718
AHMEDNAGAR,Gram,2012-01-01,Rabi,59400.0,22.839066,0.1,0.3653198653198653
AKOLA,Gram,2010-01-01,Rabi,66700.0,24.474964,4.6499996,1.431784107946027
AKOLA,Gram,2011-01-01,Rabi,66200.0,23.716757,1.9000001,0.3595166163141994
AKOLA,Gram,2012-01-01,Rabi,80400.0,23.761412,0.725,0.7201492537313433
AMRAVATI,Gram,2010-01-01,Rabi,99300.0,24.052748,2.4750001,1.0050352467270895
AMRAVATI,Gram,2011-01-01,Rabi,68900.0,23.517178,1.325,0.9753265602322206
AMRAVATI,Gram,2012-01-01,Rabi,80300.0,23.578705,0.55,1.24906600249066
AURANGABAD,Gram,2010-01-01,Rabi,59900.0,23.537186,4.025,0.9215358931552587
AURANGABAD,Gram,2011-01-01,Rabi,39600.0,23.07791,0.5,0.7626262626262627
AURANGABAD,Gram,2012-01-01,Rabi,31500.0,23.567486,0.42499998,0.2666666666666666
BEED,Gram,2010-01-01,Rabi,57800.0,24.754875,2.8000002,0.7024221453287197
BEED,Gram,2011-01-01,Rabi,39600.0,24.419945,1.025,0.6111111111111112
BEED,Gram,2012-01-01,Rabi,39900.0,25.14356,0.57500005,0.4987468671679197
BHANDARA,Gram,2010-01-01,Rabi,8500.0,23.65346,9.15,0.6823529411764706
BHANDARA,Gram,2011-01-01,Rabi,8000.0,23.276255,8.400001,0.7
BHANDARA,Gram,2012-01-01,Rabi,8600.0,23.311275,4.65,0.5
BULDHANA,Gram,2010-01-01,Rabi,74200.0,23.671726,4.325,1.0606469002695418
BULDHANA,Gram,2011-01-01,Rabi,48100.0,23.542929,0.77500004,0.8378378378378378
BULDHANA,Gram,2012-01-01,Rabi,44300.0,23.525925,0.17500001,0.744920993227991
CHANDRAPUR,Gram,2010-01-01,Rabi,37400.0,25.782017,6.6499996,0.5989304812834224
CHANDRAPUR,Gram,2011-01-01,Rabi,26800.0,25.103806,8.025,0.585820895522388
CHANDRAPUR,Gram,2012-01-01,Rabi,29100.0,25.457119,1.7,0.8109965635738832
DHULE,Gram,2010-01-01,Rabi,22600.0,24.113,1.55,0.8849557522123894
DHULE,Gram,2011-01-01,Rabi,25300.0,23.79295,0.125,0.9051383399209486
DHULE,Gram,2012-01-01,Rabi,37000.0,23.53957,0.05,0.8729729729729729
GADCHIROLI,Gram,2010-01-01,Rabi,2800.0,25.316809,18.05,0.6428571428571429
GADCHIROLI,Gram,2011-01-01,Rabi,2400.0,24.97384,13.525,0.5
GADCHIROLI,Gram,2012-01-01,Rabi,2800.0,25.500242,1.325,0.5357142857142857
GONDIA,Gram,2010-01-01,Rabi,4600.0,23.029963,11.75,0.5869565217391305
GONDIA,Gram,2011-01-01,Rabi,4700.0,22.889412,9.35,0.5319148936170213
GONDIA,Gram,2012-01-01,Rabi,4600.0,22.524849,5.125,0.5652173913043478
HINGOLI,Gram,2010-01-01,Rabi,42400.0,24.49898,5.0,0.6580188679245284
HINGOLI,Gram,2011-01-01,Rabi,40200.0,23.843082,0.175,0.9203980099502488
HINGOLI,Gram,2012-01-01,Rabi,48900.0,24.650084,0.125,0.7382413087934561
JALGAON,Gram,2010-01-01,Rabi,70600.0,24.552317,4.375,1.1643059490084986
JALGAON,Gram,2011-01-01,Rabi,36200.0,23.744778,0.3,1.301104972375691
JALGAON,Gram,2012-01-01,Rabi,34400.0,23.764063,0.0,0.7238372093023255
JALNA,Gram,2010-01-01,Rabi,26100.0,23.755896,4.8500004,0.7624521072796935
JALNA,Gram,2011-01-01,Rabi,22800.0,22.773417,0.75,0.6052631578947368
JALNA,Gram,2012-01-01,Rabi,19300.0,23.735819,0.22500001,0.160621761658031
KOLHAPUR,Gram,2010-01-01,Rabi,8500.0,25.391617,2.7749999,0.8352941176470589
KOLHAPUR,Gram,2011-01-01,Rabi,9000.0,25.128366,0.075,1.2666666666666666
KOLHAPUR,Gram,2012-01-01,Rabi,9800.0,25.125877,1.0999999,1.1020408163265305
LATUR,Gram,2010-01-01,Rabi,79600.0,24.275955,8.8,0.8241206030150754
LATUR,Gram,2011-01-01,Rabi,65400.0,23.904013,0.8,0.8746177370030581
LATUR,Gram,2012-01-01,Rabi,71600.0,24.969833,0.17500001,0.9189944134078212
NAGPUR,Gram,2010-01-01,Rabi,84900.0,24.106485,9.599999,0.8657243816254417
NAGPUR,Gram,2011-01-01,Rabi,69900.0,23.635227,7.6499996,0.8841201716738197
NAGPUR,Gram,2012-01-01,Rabi,71000.0,23.650488,4.6500006,0.852112676056338
NANDED,Gram,2010-01-01,Rabi,52900.0,25.408802,8.225,1.0170132325141776
NANDED,Gram,2011-01-01,Rabi,54500.0,24.71753,0.875,0.781651376146789
NANDED,Gram,2012-01-01,Rabi,54700.0,25.6553,0.92499995,1.206581352833638
NANDURBAR,Gram,2010-01-01,Rabi,27100.0,24.0745,0.3,1.1143911439114391
NANDURBAR,Gram,2011-01-01,Rabi,15300.0,23.324482,0.025,1.0588235294117647
NANDURBAR,Gram,2012-01-01,Rabi,19300.0,23.026764,0.0,0.8134715025906736
NASHIK,Gram,2010-01-01,Rabi,40600.0,22.751102,1.4250001,0.7684729064039408
NASHIK,Gram,2011-01-01,Rabi,37900.0,22.79961,0.025,0.712401055408971
NASHIK,Gram,2012-01-01,Rabi,25600.0,22.566826,0.84999996,0.6875
OSMANABAD,Gram,2010-01-01,Rabi,73900.0,24.829475,3.775,0.8470906630581867
OSMANABAD,Gram,2011-01-01,Rabi,54200.0,23.881432,2.2,0.7047970479704797
OSMANABAD,Gram,2012-01-01,Rabi,55600.0,25.060215,0.05,0.3489208633093525
PARBHANI,Gram,2010-01-01,Rabi,61000.0,24.525753,3.1750002,0.6524590163934426
PARBHANI,Gram,2011-01-01,Rabi,48400.0,23.84151,0.3,0.6900826446280992
PARBHANI,Gram,2012-01-01,Rabi,57300.0,24.763462,0.15,0.5846422338568935
PUNE,Gram,2010-01-01,Rabi,58100.0,24.08694,1.625,0.9500860585197934
PUNE,Gram,2011-01-01,Rabi,35400.0,24.139702,0.275,0.9322033898305084
PUNE,Gram,2012-01-01,Rabi,37800.0,24.073065,0.0,0.7142857142857143
RAIGAD,Gram,2010-01-01,Rabi,1800.0,23.246376,0.7,0.8888888888888888
RAIGAD,Gram,2011-01-01,Rabi,1800.0,23.32826,0.25,0.8888888888888888
SANGLI,Gram,2010-01-01,Rabi,37200.0,24.758951,3.2000003,0.9247311827956988
SANGLI,Gram,2011-01-01,Rabi,22700.0,24.41127,0.3,0.7665198237885462
SANGLI,Gram,2012-01-01,Rabi,23900.0,24.813444,0.40000004,0.602510460251046
SATARA,Gram,2010-01-01,Rabi,29900.0,22.72351,3.075,0.8127090301003345
SATARA,Gram,2011-01-01,Rabi,27300.0,22.271154,0.35000002,0.663003663003663
SATARA,Gram,2012-01-01,Rabi,25400.0,22.631672,0.25,0.5551181102362205
SOLAPUR,Gram,2010-01-01,Rabi,56400.0,26.659674,3.0249999,0.6648936170212766
SOLAPUR,Gram,2011-01-01,Rabi,24800.0,25.8754,3.075,0.6612903225806451
SOLAPUR,Gram,2012-01-01,Rabi,26100.0,26.716942,0.25,0.4176245210727969
THANE,Gram,2010-01-01,Rabi,4300.0,25.407948,0.125,0.8604651162790697
THANE,Gram,2011-01-01,Rabi,4200.0,25.479866,0.1,0.8809523809523809
THANE,Gram,2012-01-01,Rabi,2500.0,24.774494,0.0,0.68
WARDHA,Gram,2010-01-01,Rabi,27600.0,24.980976,3.5,0.7681159420289855
WARDHA,Gram,2011-01-01,Rabi,28000.0,24.256273,2.45,0.7107142857142857
WARDHA,Gram,2012-01-01,Rabi,30000.0,24.418655,2.275,0.9266666666666666
WASHIM,Gram,2010-01-01,Rabi,68000.0,24.48881,5.85,1.001470588235294
WASHIM,Gram,2011-01-01,Rabi,61600.0,24.021698,0.62499994,0.7792207792207793
WASHIM,Gram,2012-01-01,Rabi,57800.0,24.183773,0.35,1.0207612456747406
YAVATMAL,Gram,2010-01-01,Rabi,38000.0,25.286278,5.175,1.1552631578947368
YAVATMAL,Gram,2011-01-01,Rabi,40600.0,24.521818,1.4,1.29064039408867
YAVATMAL,Gram,2012-01-01,Rabi,45600.0,24.716793,1.05,1.1864035087719298
AHMEDNAGAR,Groundnut,2010-01-01,Kharif,4200.0,23.828484,183.4,0.8571428571428571
AHMEDNAGAR,Groundnut,2010-01-01,Summer,8100.0,30.949438,6.25,1.3950617283950617
AHMEDNAGAR,Groundnut,2011-01-01,Kharif,4500.0,23.235405,143.65001,0.7333333333333333
AHMEDNAGAR,Groundnut,2011-01-01,Summer,6800.0,29.200142,6.1000004,1.5441176470588236
AHMEDNAGAR,Groundnut,2012-01-01,Kharif,4200.0,24.186844,70.1,0.5714285714285714
AHMEDNAGAR,Groundnut,2012-01-01,Summer,1000.0,29.457592,6.6,1.2
AKOLA,Groundnut,2010-01-01,Summer,2200.0,34.99647,0.0,1.7727272727272727
AKOLA,Groundnut,2011-01-01,Summer,2500.0,33.135742,2.1000001,1.92
AKOLA,Groundnut,2012-01-01,Summer,3000.0,33.655624,1.05,2.4
AMRAVATI,Groundnut,2010-01-01,Kharif,800.0,27.504807,304.72498,0.75
AMRAVATI,Groundnut,2010-01-01,Summer,800.0,34.78952,1.6,1.5
AMRAVATI,Groundnut,2011-01-01,Kharif,900.0,26.495407,233.475,1.0
AMRAVATI,Groundnut,2011-01-01,Summer,1000.0,33.042374,3.95,1.4
AMRAVATI,Groundnut,2012-01-01,Kharif,900.0,26.966274,424.5,1.1111111111111112
AMRAVATI,Groundnut,2012-01-01,Summer,1700.0,33.47377,7.15,1.8235294117647056
AURANGABAD,Groundnut,2010-01-01,Kharif,5900.0,25.484802,207.375,0.8305084745762712
AURANGABAD,Groundnut,2010-01-01,Summer,200.0,32.78565,2.7,1.5
AURANGABAD,Groundnut,2011-01-01,Kharif,5600.0,24.920864,162.8,0.8035714285714286
AURANGABAD,Groundnut,2011-01-01,Summer,200.0,30.970516,5.3999996,1.0
AURANGABAD,Groundnut,2012-01-01,Kharif,5600.0,25.423105,142.775,0.5357142857142857
BEED,Groundnut,2010-01-01,Kharif,4900.0,25.959948,192.3,0.6122448979591837
BEED,Groundnut,2010-01-01,Summer,4400.0,33.6904,3.35,0.9545454545454546
BEED,Groundnut,2011-01-01,Kharif,3700.0,25.622913,125.675,0.6756756756756757
BEED,Groundnut,2011-01-01,Summer,4200.0,32.148006,1.9000001,1.1428571428571428
BEED,Groundnut,2012-01-01,Kharif,3700.0,26.67107,82.95,0.4594594594594595
BEED,Groundnut,2012-01-01,Summer,1400.0,32.72785,1.1,0.9285714285714286
BHANDARA,Groundnut,2010-01-01,Summer,100.0,35.29033,2.4,1.0
BHANDARA,Groundnut,2011-01-01,Summer,100.0,32.765335,15.700001,0.4
BHANDARA,Groundnut,2012-01-01,Summer,100.0,34.693012,2.15,1.0
BULDHANA,Groundnut,2010-01-01,Kharif,200.0,26.334236,258.575,1.0
BULDHANA,Groundnut,2010-01-01,Summer,700.0,33.48092,1.75,1.1428571428571428
BULDHANA,Groundnut,2011-01-01,Kharif,400.0,25.624903,210.55,1.0
BULDHANA,Groundnut,2011-01-01,Summer,1100.0,31.720152,5.1,1.7272727272727273
BULDHANA,Groundnut,2012-01-01,Kharif,300.0,26.115356,198.9,1.0
BULDHANA,Groundnut,2012-01-01,Summer,900.0,32.132072,3.3000002,1.4444444444444444
CHANDRAPUR,Groundnut,2012-01-01,Summer,10.0,35.42138,5.6000004,2.0
DHULE,Groundnut,2010-01-01,Kharif,21100.0,27.178818,166.8,1.3222748815165877
DHULE,Groundnut,2010-01-01,Summer,5200.0,32.93122,0.6,1.6346153846153846
DHULE,Groundnut,2011-01-01,Kharif,14600.0,26.515722,186.975,0.8013698630136986
DHULE,Groundnut,2011-01-01,Summer,5200.0,31.53285,0.3,1.3846153846153846
DHULE,Groundnut,2012-01-01,Kharif,15100.0,26.861454,150.1,0.7086092715231788
DHULE,Groundnut,2012-01-01,Summer,5100.0,31.390568,1.3000002,1.4705882352941178
GADCHIROLI,Groundnut,2012-01-01,Summer,10.0,34.549522,6.3,2.0
HINGOLI,Groundnut,2010-01-01,Summer,3000.0,34.20029,1.35,0.8666666666666667
HINGOLI,Groundnut,2011-01-01,Kharif,100.0,25.899143,196.17499,0.4
HINGOLI,Groundnut,2011-01-01,Summer,3400.0,32.348442,3.9,0.8235294117647058
HINGOLI,Groundnut,2012-01-01,Summer,1100.0,33.289032,3.8000002,1.0909090909090908
JALGAON,Groundnut,2010-01-01,Kharif,1900.0,27.777325,194.65,1.263157894736842
JALGAON,Groundnut,2010-01-01,Summer,2000.0,34.16699,1.5,1.55
JALGAON,Groundnut,2011-01-01,Kharif,1500.0,27.079815,176.17502,1.3333333333333333
JALGAON,Groundnut,2011-01-01,Summer,2000.0,32.63661,0.25,1.5
JALGAON,Groundnut,2012-01-01,Kharif,1100.0,27.498795,155.075,0.9090909090909092
JALGAON,Groundnut,2012-01-01,Summer,1800.0,32.845314,1.5,1.5
JALNA,Groundnut,2010-01-01,Kharif,500.0,25.94393,217.575,0.8
JALNA,Groundnut,2010-01-01,Summer,100.0,33.586906,3.4500003,1.0
JALNA,Groundnut,2011-01-01,Kharif,300.0,25.41504,156.4,0.6666666666666666
JALNA,Groundnut,2011-01-01,Summer,100.0,31.378193,6.8,1.0
JALNA,Groundnut,2012-01-01,Kharif,200.0,25.867495,149.4,0.5
JALNA,Groundnut,2012-01-01,Summer,200.0,32.226837,5.45,1.0
KOLHAPUR,Groundnut,2010-01-01,Kharif,58300.0,23.900085,220.425,1.516295025728988
KOLHAPUR,Groundnut,2010-01-01,Summer,2100.0,29.35226,12.4,1.761904761904762
KOLHAPUR,Groundnut,2011-01-01,Kharif,49500.0,23.232548,219.35,1.2686868686868686
KOLHAPUR,Groundnut,2011-01-01,Summer,2000.0,27.97945,18.75,2.45
KOLHAPUR,Groundnut,2012-01-01,Kharif,50400.0,23.509779,165.225,1.3571428571428572
KOLHAPUR,Groundnut,2012-01-01,Summer,2200.0,27.897781,16.8,2.1818181818181817
LATUR,Groundnut,2010-01-01,Kharif,2700.0,25.26703,213.775,0.5555555555555556
LATUR,Groundnut,2010-01-01,Summer,3000.0,33.59374,4.4500003,1.3
LATUR,Groundnut,2011-01-01,Kharif,3600.0,24.86987,140.225,0.5833333333333334
LATUR,Groundnut,2011-01-01,Summer,3300.0,31.081514,11.55,1.0606060606060606
LATUR,Groundnut,2012-01-01,Kharif,3000.0,25.797865,107.75,0.7
LATUR,Groundnut,2012-01-01,Summer,2600.0,32.47994,9.15,1.2692307692307692
NAGPUR,Groundnut,2010-01-01,Kharif,4000.0,27.980917,281.05,0.875
NAGPUR,Groundnut,2010-01-01,Summer,400.0,35.83132,1.6,1.0
NAGPUR,Groundnut,2011-01-01,Kharif,2900.0,27.168869,218.65,0.7931034482758621
NAGPUR,Groundnut,2011-01-01,Summer,400.0,33.323547,4.9500003,1.5
NAGPUR,Groundnut,2012-01-01,Kharif,2400.0,27.443548,367.75003,1.0833333333333333
NAGPUR,Groundnut,2012-01-01,Summer,500.0,34.632107,1.8,2.6
NANDED,Groundnut,2010-01-01,Kharif,300.0,27.171,265.2,0.6666666666666666
NANDED,Groundnut,2010-01-01,Summer,7600.0,35.112015,1.4999999,1.0921052631578947
NANDED,Groundnut,2011-01-01,Kharif,100.0,26.866673,155.45,1.0
NANDED,Groundnut,2011-01-01,Summer,7700.0,33.00031,6.6000004,1.0
NANDED,Groundnut,2012-01-01,Kharif,100.0,27.41509,138.45,1.0
NANDED,Groundnut,2012-01-01,Summer,5200.0,34.30302,5.7000003,1.1153846153846154
NANDURBAR,Groundnut,2010-01-01,Kharif,8600.0,27.35495,169.54999,0.8372093023255814
NANDURBAR,Groundnut,2010-01-01,Summer,8300.0,32.816788,1.75,1.120481927710843
NANDURBAR,Groundnut,2011-01-01,Kharif,5800.0,26.61977,211.675,1.0172413793103448
NANDURBAR,Groundnut,2011-01-01,Summer,6900.0,31.531693,0.1,1.3623188405797102
NANDURBAR,Groundnut,2012-01-01,Kharif,4200.0,27.03471,164.67499,0.9523809523809524
NANDURBAR,Groundnut,2012-01-01,Summer,8300.0,31.312078,1.5,1.0120481927710845
NASHIK,Groundnut,2010-01-01,Kharif,32400.0,24.189457,212.45,0.8487654320987654
NASHIK,Groundnut,2010-01-01,Summer,2300.0,29.763443,1.8000001,1.0869565217391304
NASHIK,Groundnut,2011-01-01,Kharif,27400.0,23.43695,249.25,1.0255474452554745
NASHIK,Groundnut,2011-01-01,Summer,1400.0,28.235256,3.45,1.0714285714285714
NASHIK,Groundnut,2012-01-01,Kharif,30100.0,23.865938,156.5,0.8704318936877077
NASHIK,Groundnut,2012-01-01,Summer,100.0,28.191553,3.85,2.0
OSMANABAD,Groundnut,2010-01-01,Kharif,9200.0,24.771772,207.84999,0.6630434782608695
OSMANABAD,Groundnut,2010-01-01,Summer,1300.0,33.354317,5.6,1.0769230769230769
OSMANABAD,Groundnut,2011-01-01,Kharif,7400.0,24.216946,158.725,0.6351351351351351
OSMANABAD,Groundnut,2011-01-01,Summer,1300.0,30.870121,8.9,0.5384615384615384
OSMANABAD,Groundnut,2012-01-01,Kharif,7300.0,25.478205,96.2,0.3561643835616438
OSMANABAD,Groundnut,2012-01-01,Summer,1000.0,32.163383,5.95,0.4
PARBHANI,Groundnut,2010-01-01,Kharif,100.0,26.722382,251.375,1.0
PARBHANI,Groundnut,2010-01-01,Summer,5000.0,33.995323,2.25,1.26
PARBHANI,Groundnut,2011-01-01,Kharif,300.0,26.443624,139.425,0.6666666666666666
PARBHANI,Groundnut,2011-01-01,Summer,6300.0,32.361256,2.35,1.0476190476190477
PARBHANI,Groundnut,2012-01-01,Kharif,200.0,27.282784,97.925,0.5
PARBHANI,Groundnut,2012-01-01,Summer,4000.0,33.350838,2.4,0.6
PUNE,Groundnut,2010-01-01,Kharif,35700.0,24.36979,467.625,1.2857142857142858
PUNE,Groundnut,2010-01-01,Summer,5900.0,30.069841,9.4,1.88135593220339
PUNE,Groundnut,2011-01-01,Kharif,39200.0,23.70834,459.0,1.0561224489795915
PUNE,Groundnut,2011-01-01,Summer,6900.0,28.422956,6.25,1.6376811594202898
PUNE,Groundnut,2012-01-01,Kharif,37700.0,24.350933,250.4,0.8806366047745358
PUNE,Groundnut,2012-01-01,Summer,6900.0,28.626835,4.75,1.463768115942029
RAIGAD,Groundnut,2010-01-01,Kharif,100.0,24.181204,651.925,1.0
RAIGAD,Groundnut,2010-01-01,Summer,200.0,27.913696,10.65,1.5
RAIGAD,Groundnut,2011-01-01,Kharif,100.0,23.517471,636.55,1.0
RAIGAD,Groundnut,2011-01-01,Summer,200.0,26.56388,10.75,2.0
RAIGAD,Groundnut,2012-01-01,Kharif,100.0,23.806377,446.87503,1.0
RAIGAD,Groundnut,2012-01-01,Summer,200.0,26.346634,6.8,1.5
RATNAGIRI,Groundnut,2010-01-01,Kharif,200.0,24.79588,781.7,1.0
RATNAGIRI,Groundnut,2010-01-01,Summer,200.0,28.6133,12.25,2.0
RATNAGIRI,Groundnut,2011-01-01,Kharif,100.0,24.106771,842.52496,1.0
RATNAGIRI,Groundnut,2011-01-01,Summer,100.0,27.441961,9.95,2.0
RATNAGIRI,Groundnut,2012-01-01,Kharif,100.0,24.340385,610.55,1.0
SANGLI,Groundnut,2010-01-01,Kharif,28100.0,24.086569,202.55,1.2811387900355873
SANGLI,Groundnut,2010-01-01,Summer,900.0,30.558268,6.3500004,1.5555555555555556
SANGLI,Groundnut,2011-01-01,Kharif,23200.0,23.407524,158.7,0.8922413793103449
SANGLI,Groundnut,2011-01-01,Summer,1200.0,28.880167,15.2,1.25
SANGLI,Groundnut,2012-01-01,Kharif,21300.0,23.872677,113.125,0.7511737089201878
SANGLI,Groundnut,2012-01-01,Summer,1300.0,29.18443,11.35,1.2307692307692308
SATARA,Groundnut,2010-01-01,Kharif,50100.0,22.76128,258.075,1.6287425149700598
SATARA,Groundnut,2010-01-01,Summer,4700.0,28.883043,13.9,1.7234042553191489
SATARA,Groundnut,2011-01-01,Kharif,42300.0,22.0396,233.55,1.4066193853427895
SATARA,Groundnut,2011-01-01,Summer,4600.0,27.150276,12.1,2.0869565217391304
SATARA,Groundnut,2012-01-01,Kharif,46200.0,22.606613,130.575,1.238095238095238
SATARA,Groundnut,2012-01-01,Summer,4500.0,27.441862,14.8,2.2222222222222223
SOLAPUR,Groundnut,2010-01-01,Kharif,3400.0,25.895018,157.65,0.5294117647058824
SOLAPUR,Groundnut,2010-01-01,Summer,8100.0,34.198017,4.9,1.5061728395061729
SOLAPUR,Groundnut,2011-01-01,Kharif,1900.0,25.593378,124.675,0.7368421052631579
SOLAPUR,Groundnut,2011-01-01,Summer,4200.0,32.18296,8.6,1.1428571428571428
SOLAPUR,Groundnut,2012-01-01,Kharif,1500.0,26.870007,70.1,0.4
SOLAPUR,Groundnut,2012-01-01,Summer,2700.0,32.644154,5.0499997,1.4444444444444444
THANE,Groundnut,2010-01-01,Kharif,300.0,26.98642,385.8,1.0
THANE,Groundnut,2010-01-01,Summer,100.0,30.276844,1.0,2.0
THANE,Groundnut,2012-01-01,Summer,100.0,28.908499,0.15,2.0
WARDHA,Groundnut,2010-01-01,Kharif,200.0,28.195278,277.625,0.5
WARDHA,Groundnut,2010-01-01,Summer,2600.0,36.179375,1.3000001,1.807692307692308
WARDHA,Groundnut,2011-01-01,Kharif,200.0,27.48888,211.825,1.0
WARDHA,Groundnut,2011-01-01,Summer,2600.0,33.799255,6.2499995,1.4230769230769231
WARDHA,Groundnut,2012-01-01,Kharif,200.0,27.707567,324.5,0.5
WARDHA,Groundnut,2012-01-01,Summer,2600.0,35.097885,2.1,1.4615384615384617
WASHIM,Groundnut,2010-01-01,Summer,200.0,34.342915,1.65,1.0
WASHIM,Groundnut,2011-01-01,Summer,300.0,32.37314,7.3,2.0
WASHIM,Groundnut,2012-01-01,Summer,900.0,33.162277,3.55,1.1111111111111112
YAVATMAL,Groundnut,2010-01-01,Summer,6100.0,35.941338,1.8499999,1.2459016393442623
YAVATMAL,Groundnut,2011-01-01,Kharif,100.0,26.994247,209.2,1.0
YAVATMAL,Groundnut,2011-01-01,Summer,6100.0,33.735416,7.2000003,1.3114754098360657
YAVATMAL,Groundnut,2012-01-01,Kharif,100.0,27.251064,250.0,1.0
YAVATMAL,Groundnut,2012-01-01,Summer,8600.0,34.966866,4.35,1.6511627906976745
AHMEDNAGAR,Jowar,2010-01-01,Rabi,540000.0,22.789513,1.35,0.5888888888888889
AHMEDNAGAR,Jowar,2011-01-01,Rabi,434600.0,22.493326,0.025,0.2834790612057064
AHMEDNAGAR,Jowar,2012-01-01,Rabi,444800.0,22.839066,0.1,0.1506294964028777
AKOLA,Jowar,2010-01-01,Kharif,51200.0,27.867691,295.975,0.76953125
AKOLA,Jowar,2010-01-01,Rabi,100.0,24.474964,4.6499996,1.0
AKOLA,Jowar,2011-01-01,Kharif,40600.0,27.010002,219.05,3.061576354679803
AKOLA,Jowar,2011-01-01,Rabi,100.0,23.716757,1.9000001,1.0
AKOLA,Jowar,2012-01-01,Kharif,41600.0,27.600616,267.15,1.7259615384615383
AMRAVATI,Jowar,2010-01-01,Kharif,48400.0,27.504807,304.72498,1.068181818181818
AMRAVATI,Jowar,2010-01-01,Rabi,1100.0,24.052748,2.4750001,1.0
AMRAVATI,Jowar,2011-01-01,Kharif,39700.0,26.495407,233.475,1.468513853904282
AMRAVATI,Jowar,2011-01-01,Rabi,600.0,23.517178,1.325,0.8333333333333334
AMRAVATI,Jowar,2012-01-01,Kharif,37700.0,26.966274,424.5,1.29973474801061
AURANGABAD,Jowar,2010-01-01,Kharif,7100.0,25.484802,207.375,2.084507042253521
AURANGABAD,Jowar,2010-01-01,Rabi,80800.0,23.537186,4.025,0.7772277227722773
AURANGABAD,Jowar,2011-01-01,Kharif,5900.0,24.920864,162.8,1.9661016949152543
AURANGABAD,Jowar,2011-01-01,Rabi,86300.0,23.07791,0.5,0.7555040556199305
AURANGABAD,Jowar,2012-01-01,Kharif,5900.0,25.423105,142.775,1.0677966101694916
AURANGABAD,Jowar,2012-01-01,Rabi,96400.0,23.567486,0.42499998,0.2697095435684647
BEED,Jowar,2010-01-01,Kharif,33600.0,25.959948,192.3,1.2976190476190477
BEED,Jowar,2010-01-01,Rabi,194400.0,24.754875,2.8000002,0.7222222222222222
BEED,Jowar,2011-01-01,Kharif,28800.0,25.622913,125.675,1.1388888888888888
BEED,Jowar,2011-01-01,Rabi,170400.0,24.419945,1.025,0.6907276995305164
BEED,Jowar,2012-01-01,Kharif,28800.0,26.67107,82.95,1.0520833333333333
BEED,Jowar,2012-01-01,Rabi,186500.0,25.14356,0.57500005,0.2584450402144772
BULDHANA,Jowar,2010-01-01,Kharif,49400.0,26.334236,258.575,1.242914979757085
BULDHANA,Jowar,2010-01-01,Rabi,20400.0,23.671726,4.325,1.0
BULDHANA,Jowar,2011-01-01,Kharif,48200.0,25.624903,210.55,1.7738589211618256
BULDHANA,Jowar,2011-01-01,Rabi,10700.0,23.542929,0.77500004,0.8317757009345794
